policy_id,customer_id,policy_type,premium_amount,start_date,end_date,agent_id
23214,10316,Vehicle,18442.93969091421,2024-08-09,2025-08-09,472
23215,20881,Property,9233.182692753646,2023-06-13,2024-06-12,413
23216,19242,Vehicle,22404.17551054037,2021-03-23,2022-03-23,82
23217,5670,Vehicle,8707.44101490966,2021-09-23,2022-09-23,232
23218,18952,Vehicle,17534.526891540845,2023-07-03,2024-07-02,223
23219,12366,Property,6814.199375226208,2020-01-06,2021-01-05,269
23220,13949,Vehicle,19218.30150568943,2024-10-23,2025-10-23,393
23221,15957,Property,12138.027791352,2025-10-03,2026-10-03,63
23222,6833,Property,11213.379372711106,2025-10-27,2026-10-27,401
23223,4039,Vehicle,17395.15906441922,2024-12-24,2025-12-24,438
23224,21330,Vehicle,16498.846061708377,2025-09-01,2026-09-01,431
23225,11217,Health,21369.407275766825,2024-08-10,2025-08-10,10
23226,1277,Property,5080.022812296873,2025-12-18,2026-12-18,359
23227,8420,Vehicle,18399.297049075198,2020-11-16,2021-11-16,8
23228,7576,Vehicle,25384.80473633844,2024-04-20,2025-04-20,175
23229,15573,Health,9845.971747899328,2023-09-19,2024-09-18,233
23230,173,Vehicle,5000.0,2021-06-21,2022-06-21,162
23231,830,Vehicle,20750.411899843235,2022-11-11,2023-11-11,343
23232,14747,Vehicle,11321.75848660394,2022-09-15,2023-09-15,449
23233,11601,Health,21878.05804246237,2024-01-11,2025-01-10,107
23234,2049,Vehicle,20792.635631410107,2020-01-11,2021-01-10,160
23235,13632,Property,9430.836170240034,2025-12-06,2026-12-06,399
23236,12239,Vehicle,18690.13166254382,2020-04-05,2021-04-05,12
23237,16301,Health,17475.330048681873,2022-06-27,2023-06-27,420
23238,22284,Health,20824.21029880217,2023-10-07,2024-10-06,482
23239,11367,Vehicle,21306.09892569097,2022-01-06,2023-01-06,192
23240,15686,Vehicle,16553.16939030592,2025-04-15,2026-04-15,109
23241,9322,Property,13603.768951339342,2022-12-26,2023-12-26,216
23242,10241,Vehicle,22250.029529517225,2023-12-20,2024-12-19,461
23243,777,Vehicle,17474.57415080212,2020-11-18,2021-11-18,357
23244,20353,Health,17549.427276482966,2022-10-19,2023-10-19,385
23245,3731,Vehicle,23590.26252763325,2020-04-09,2021-04-09,70
23246,6562,Health,17260.44568523316,2025-05-14,2026-05-14,343
23247,8274,Property,14060.815957635672,2024-05-01,2025-05-01,497
23248,5974,Health,14050.55583224402,2022-01-23,2023-01-23,417
23249,12040,Health,11444.965555801477,2020-04-17,2021-04-17,174
23250,4938,Health,9050.33887176772,2021-10-19,2022-10-19,414
23251,17579,Health,14828.4036724017,2025-10-06,2026-10-06,165
23252,339,Health,11594.481978996591,2025-05-04,2026-05-04,498
23253,5955,Vehicle,19662.15122796468,2022-11-09,2023-11-09,473
23254,20866,Vehicle,30980.578741647,2022-03-26,2023-03-26,99
23255,19795,Health,16736.519515543183,2021-02-24,2022-02-24,113
23256,8266,Property,10068.841263792474,2022-06-18,2023-06-18,444
23257,12381,Health,17316.7755174878,2020-11-27,2021-11-27,284
23258,24993,Health,19162.493005766788,2025-01-22,2026-01-22,233
23259,3462,Vehicle,28641.01039352468,2023-06-09,2024-06-08,121
23260,15116,Vehicle,15949.705066593684,2020-02-28,2021-02-27,313
23261,1225,Vehicle,17584.818328821828,2024-01-18,2025-01-17,458
23262,4856,Health,13150.00480073459,2025-08-12,2026-08-12,139
23263,2290,Health,12774.615886519405,2021-09-21,2022-09-21,375
23264,24440,Vehicle,19595.63455972354,2022-07-21,2023-07-21,80
23265,20925,Vehicle,17055.218030047858,2022-10-05,2023-10-05,185
23266,14316,Vehicle,15262.316810287542,2024-05-14,2025-05-14,66
23267,18846,Health,17834.82473706084,2024-08-12,2025-08-12,307
23268,14674,Health,19127.97662487797,2020-01-09,2021-01-08,153
23269,12066,Property,5294.777319044207,2023-09-30,2024-09-29,7
23270,23568,Vehicle,28234.85397459117,2024-05-03,2025-05-03,349
23271,6319,Vehicle,19966.593905739344,2021-03-19,2022-03-19,474
23272,19478,Property,12618.855758656076,2020-06-24,2021-06-24,248
23273,20482,Health,13881.18468701348,2021-07-24,2022-07-24,37
23274,8321,Property,13278.16110043753,2020-04-19,2021-04-19,489
23275,16677,Vehicle,11998.756481005015,2022-10-23,2023-10-23,336
23276,17255,Property,11383.155350456234,2020-08-09,2021-08-09,99
23277,11295,Vehicle,16905.592713443148,2023-12-02,2024-12-01,472
23278,14469,Health,12066.644217122046,2024-08-26,2025-08-26,367
23279,2611,Health,10600.618550884006,2021-10-17,2022-10-17,282
23280,8063,Health,7710.463154700556,2020-06-21,2021-06-21,344
23281,2070,Vehicle,15124.842728004038,2020-08-26,2021-08-26,208
23282,20566,Vehicle,14721.973096720085,2024-07-30,2025-07-30,226
23283,4254,Health,13910.636051529827,2020-10-03,2021-10-03,189
23284,16318,Vehicle,15536.39724630278,2020-12-02,2021-12-02,42
23285,18275,Health,12436.624928667046,2025-08-28,2026-08-28,1
23286,5735,Property,9966.006308028082,2021-11-18,2022-11-18,254
23287,3502,Vehicle,27877.33708744308,2023-02-03,2024-02-03,347
23288,17391,Health,11979.3487869686,2022-01-01,2023-01-01,258
23289,9045,Vehicle,10799.80825525494,2024-11-07,2025-11-07,263
23290,21539,Health,14937.773750517365,2020-11-19,2021-11-19,452
23291,19873,Vehicle,18697.3831729328,2023-01-22,2024-01-22,385
23292,1993,Vehicle,25675.76822770957,2021-10-02,2022-10-02,260
23293,16997,Health,11140.704597562317,2023-10-13,2024-10-12,48
23294,3643,Health,13294.514084423196,2020-03-23,2021-03-23,130
23295,14362,Vehicle,9806.64776520087,2020-12-06,2021-12-06,317
23296,8962,Health,9647.91203829802,2021-01-16,2022-01-16,391
23297,11648,Health,10810.926461753645,2023-02-24,2024-02-24,69
23298,12332,Health,16683.34983020457,2021-05-24,2022-05-24,70
23299,2964,Health,11452.318502220896,2021-07-09,2022-07-09,15
23300,12782,Property,11263.432358821306,2024-07-02,2025-07-02,76
23301,1413,Vehicle,21370.79208237647,2022-10-23,2023-10-23,456
23302,16619,Health,21021.878722466496,2020-05-22,2021-05-22,372
23303,12057,Vehicle,15174.757222718945,2022-09-16,2023-09-16,496
23304,16658,Property,8585.68599192809,2020-07-31,2021-07-31,495
23305,5604,Vehicle,21520.24470473503,2024-03-02,2025-03-02,379
23306,1720,Property,10794.208192478152,2025-10-31,2026-10-31,406
23307,5200,Health,16036.236143558086,2020-08-24,2021-08-24,111
23308,13874,Property,15127.896278702974,2023-03-22,2024-03-21,467
23309,22163,Property,7772.432523884781,2023-03-26,2024-03-25,16
23310,19056,Vehicle,22847.97660482881,2021-05-24,2022-05-24,170
23311,14695,Vehicle,18619.96102835895,2021-09-11,2022-09-11,431
23312,1438,Vehicle,26835.881229048708,2021-10-19,2022-10-19,6
23313,2121,Vehicle,17979.660594885445,2023-12-07,2024-12-06,71
23314,21378,Health,13493.984766799536,2024-06-21,2025-06-21,285
23315,19159,Health,5000.0,2022-07-06,2023-07-06,444
23316,8746,Property,9148.423662042424,2025-01-25,2026-01-25,398
23317,14365,Vehicle,23088.80153302031,2023-07-02,2024-07-01,402
23318,19013,Vehicle,22321.88887680423,2021-10-18,2022-10-18,74
23319,12621,Vehicle,19489.34477804228,2021-11-11,2022-11-11,370
23320,2299,Vehicle,15161.777028689476,2024-05-24,2025-05-24,496
23321,21711,Vehicle,20435.45219994695,2022-04-19,2023-04-19,304
23322,23937,Vehicle,18889.566115449838,2023-09-07,2024-09-06,341
23323,16343,Health,5000.0,2024-11-29,2025-11-29,398
23324,19958,Health,14202.329357204617,2021-03-19,2022-03-19,183
23325,5965,Vehicle,24277.681454758364,2024-05-14,2025-05-14,253
23326,15977,Health,16119.714310024783,2021-08-17,2022-08-17,162
23327,18891,Vehicle,20659.5031249982,2022-08-05,2023-08-05,63
23328,16972,Property,7287.830158662062,2022-07-07,2023-07-07,429
23329,21919,Property,13266.024092031104,2025-01-18,2026-01-18,408
23330,13076,Property,10473.368594742897,2020-12-14,2021-12-14,391
23331,11081,Property,13009.297837797703,2022-12-14,2023-12-14,183
23332,11597,Vehicle,19012.528427257213,2024-10-01,2025-10-01,69
23333,14597,Vehicle,16299.804190326982,2020-07-13,2021-07-13,173
23334,15973,Vehicle,20150.2975994598,2022-08-14,2023-08-14,200
23335,9182,Property,11151.24432256458,2022-06-29,2023-06-29,242
23336,16485,Health,17677.736282434787,2023-11-06,2024-11-05,76
23337,9015,Vehicle,28663.783494249896,2022-02-11,2023-02-11,438
23338,5920,Health,15543.909952874652,2024-08-01,2025-08-01,127
23339,17758,Property,13902.270024353918,2021-04-12,2022-04-12,430
23340,13815,Health,7864.262615136708,2025-03-19,2026-03-19,89
23341,23207,Health,8880.796516436454,2020-11-24,2021-11-24,353
23342,16645,Property,10855.608440944014,2024-09-12,2025-09-12,27
23343,14695,Health,11040.978398747073,2022-08-12,2023-08-12,163
23344,5759,Property,10165.099751053578,2022-09-08,2023-09-08,405
23345,3205,Property,12284.019315968932,2022-06-15,2023-06-15,366
23346,17796,Vehicle,17782.869885917837,2020-05-28,2021-05-28,337
23347,17157,Vehicle,18544.814826662383,2020-10-24,2021-10-24,479
23348,18438,Property,12469.409372191549,2024-07-10,2025-07-10,208
23349,22750,Health,20527.371852911103,2021-03-08,2022-03-08,453
23350,3819,Vehicle,30074.55945564805,2025-10-17,2026-10-17,123
23351,24998,Vehicle,23200.57091753528,2021-12-18,2022-12-18,348
23352,1778,Property,9819.076915944472,2024-11-20,2025-11-20,330
23353,24939,Vehicle,15135.843501702351,2024-01-14,2025-01-13,350
23354,13320,Health,12060.460076115918,2025-10-26,2026-10-26,258
23355,15561,Property,5000.0,2021-03-19,2022-03-19,101
23356,7558,Vehicle,30677.21628278234,2025-01-01,2026-01-01,454
23357,15441,Vehicle,14976.710904114963,2022-03-29,2023-03-29,454
23358,13420,Vehicle,18132.20246723058,2020-12-25,2021-12-25,27
23359,23213,Property,9909.30964499815,2023-01-26,2024-01-26,61
23360,7835,Property,13567.55734205001,2020-01-10,2021-01-09,302
23361,8658,Vehicle,25870.036071988983,2025-11-27,2026-11-27,385
23362,5061,Health,16388.766171016126,2024-08-10,2025-08-10,333
23363,22650,Health,18040.06781091062,2024-01-04,2025-01-03,250
23364,14086,Vehicle,21585.57061208871,2022-12-28,2023-12-28,262
23365,12500,Vehicle,22691.920981303727,2020-05-25,2021-05-25,479
23366,16730,Property,11656.017669572126,2023-02-26,2024-02-26,456
23367,13310,Property,5000.0,2020-12-16,2021-12-16,18
23368,154,Health,13789.326401985743,2021-08-19,2022-08-19,409
23369,9904,Property,6927.876870773284,2021-10-03,2022-10-03,303
23370,8061,Health,10532.482651220216,2025-11-24,2026-11-24,432
23371,21160,Health,14888.248889331971,2022-09-21,2023-09-21,49
23372,6404,Vehicle,25910.77129309773,2025-05-02,2026-05-02,171
23373,20400,Health,15152.941261549377,2025-05-11,2026-05-11,89
23374,14292,Vehicle,26309.142769547336,2022-05-17,2023-05-17,138
23375,14643,Health,13163.989128398827,2023-05-02,2024-05-01,54
23376,10638,Vehicle,23609.572026395013,2023-08-26,2024-08-25,202
23377,21134,Vehicle,19183.008113438264,2025-11-12,2026-11-12,114
23378,13564,Vehicle,13330.961857407205,2025-04-06,2026-04-06,236
23379,11266,Health,15202.610605521608,2020-10-06,2021-10-06,438
23380,19912,Health,18406.98297032209,2020-01-10,2021-01-09,222
23381,16002,Health,15708.158535188191,2025-10-14,2026-10-14,323
23382,10881,Vehicle,22180.27242664172,2024-12-31,2025-12-31,151
23383,16476,Vehicle,32484.606890190524,2020-01-06,2021-01-05,477
23384,6805,Property,6429.8183708726765,2023-07-30,2024-07-29,471
23385,15824,Property,11982.08888153956,2023-12-13,2024-12-12,73
23386,9147,Health,14290.89099238599,2023-11-14,2024-11-13,196
23387,21356,Health,12958.932911241043,2020-07-31,2021-07-31,294
23388,9363,Health,11272.454929820153,2020-09-12,2021-09-12,43
23389,22,Vehicle,28392.5934121807,2022-12-14,2023-12-14,490
23390,13253,Vehicle,25520.468957379133,2025-05-20,2026-05-20,448
23391,22,Property,11266.085468234707,2021-06-02,2022-06-02,367
23392,16397,Vehicle,15926.06025722544,2022-02-05,2023-02-05,291
23393,13908,Health,8995.476651062238,2025-07-28,2026-07-28,489
23394,20099,Vehicle,12419.70966409464,2022-08-23,2023-08-23,200
23395,18873,Vehicle,19881.8309618338,2025-07-12,2026-07-12,72
23396,466,Health,10700.114876636051,2020-07-23,2021-07-23,34
23397,1230,Health,9028.002141223738,2021-06-23,2022-06-23,158
23398,12773,Health,12915.69459373818,2020-02-05,2021-02-04,337
23399,21775,Property,5000.0,2025-05-10,2026-05-10,12
23400,9749,Health,12241.637473887022,2025-12-07,2026-12-07,288
23401,11793,Property,9377.32598458924,2025-09-08,2026-09-08,136
23402,13159,Property,10165.561351890172,2020-05-08,2021-05-08,20
23403,14105,Health,16581.35253551273,2022-12-15,2023-12-15,190
23404,16203,Property,9020.412029818528,2025-09-15,2026-09-15,164
23405,12459,Property,7451.8965534932195,2022-06-07,2023-06-07,191
23406,5682,Vehicle,19590.49131020175,2024-03-14,2025-03-14,216
23407,19267,Health,19563.76547704163,2021-09-08,2022-09-08,482
23408,8990,Vehicle,27731.55161999382,2023-07-15,2024-07-14,269
23409,15821,Health,13835.179254566645,2023-10-31,2024-10-30,391
23410,24839,Health,11941.653190700918,2024-07-01,2025-07-01,57
23411,21070,Vehicle,15180.078576267691,2023-08-13,2024-08-12,322
23412,12913,Vehicle,27809.31680965323,2023-09-14,2024-09-13,168
23413,18227,Vehicle,16923.068009371927,2021-02-25,2022-02-25,369
23414,14610,Vehicle,13333.466263212806,2025-06-09,2026-06-09,404
23415,24276,Vehicle,27970.776903049547,2021-03-31,2022-03-31,92
23416,1616,Vehicle,25507.57235404549,2021-05-16,2022-05-16,228
23417,21449,Property,11883.424016790472,2020-08-22,2021-08-22,304
23418,18742,Property,16370.43511119749,2023-08-16,2024-08-15,427
23419,9567,Property,10214.697772179756,2022-01-21,2023-01-21,364
23420,665,Vehicle,25969.4796533207,2023-03-29,2024-03-28,147
23421,23117,Vehicle,24807.62414928984,2025-05-03,2026-05-03,164
23422,22738,Vehicle,18976.961276088838,2024-01-02,2025-01-01,462
23423,7618,Health,19034.28563998642,2021-05-12,2022-05-12,128
23424,6431,Vehicle,26333.41461451394,2025-09-11,2026-09-11,215
23425,10516,Vehicle,16642.514503184273,2024-07-28,2025-07-28,112
23426,11706,Vehicle,19975.23098345088,2020-08-11,2021-08-11,17
23427,17183,Property,10928.765094173754,2024-07-18,2025-07-18,173
23428,9683,Property,5090.103533737747,2025-04-25,2026-04-25,229
23429,24138,Vehicle,16394.86696994807,2023-07-15,2024-07-14,419
23430,18687,Property,9435.662874055386,2021-06-07,2022-06-07,7
23431,13548,Vehicle,14155.23662753031,2025-01-06,2026-01-06,292
23432,3928,Health,10720.372848224171,2023-10-08,2024-10-07,411
23433,7060,Health,16251.239169962228,2023-04-09,2024-04-08,166
23434,3990,Property,8900.910060338692,2022-03-08,2023-03-08,339
23435,13659,Vehicle,23004.60225652444,2022-12-10,2023-12-10,253
23436,15600,Health,19052.22053009096,2020-11-17,2021-11-17,289
23437,18295,Health,11484.029445356524,2025-11-22,2026-11-22,64
23438,20851,Property,8318.12711031882,2024-06-09,2025-06-09,297
23439,7484,Health,15645.811855052789,2021-02-26,2022-02-26,50
23440,8573,Property,15310.62887873976,2020-08-06,2021-08-06,165
23441,20766,Health,13043.077317426449,2025-05-29,2026-05-29,190
23442,19300,Vehicle,13992.842347039306,2020-01-22,2021-01-21,167
23443,19308,Property,9207.00173578852,2021-10-27,2022-10-27,458
23444,15075,Health,13752.249091504764,2022-08-26,2023-08-26,330
23445,11608,Health,17764.140492526694,2024-08-24,2025-08-24,329
23446,5488,Vehicle,18390.60689748382,2023-08-23,2024-08-22,270
23447,22105,Vehicle,19378.861112295323,2022-01-27,2023-01-27,94
23448,10499,Property,12566.877809467089,2023-04-28,2024-04-27,481
23449,22292,Health,12138.3927558651,2023-08-07,2024-08-06,388
23450,14105,Vehicle,16728.428109910394,2020-10-28,2021-10-28,66
23451,2341,Health,13513.504487962173,2022-10-22,2023-10-22,369
23452,6417,Vehicle,18120.739140337555,2024-12-26,2025-12-26,483
23453,2843,Property,10430.747724031216,2025-10-01,2026-10-01,441
23454,14233,Vehicle,17758.0883518312,2025-09-22,2026-09-22,194
23455,17476,Property,11786.681377397324,2025-04-10,2026-04-10,426
23456,20033,Vehicle,16492.817192110564,2020-03-04,2021-03-04,390
23457,13849,Vehicle,18543.5431542543,2021-03-25,2022-03-25,288
23458,24210,Property,9967.175679179842,2023-11-14,2024-11-13,448
23459,3369,Health,19084.177109132885,2022-09-18,2023-09-18,428
23460,169,Vehicle,14105.362620368542,2025-05-15,2026-05-15,385
23461,2408,Vehicle,20880.58981579061,2024-05-17,2025-05-17,123
23462,21709,Health,9633.6107180865,2022-06-06,2023-06-06,496
23463,1666,Vehicle,11019.786396523312,2025-03-22,2026-03-22,162
23464,20229,Vehicle,27769.045799773743,2021-10-29,2022-10-29,425
23465,3102,Vehicle,15192.351612092809,2022-05-08,2023-05-08,86
23466,2585,Property,10675.63544749558,2020-09-06,2021-09-06,131
23467,9269,Health,13571.168335268812,2021-09-10,2022-09-10,334
23468,19699,Vehicle,14349.202531049676,2025-05-12,2026-05-12,43
23469,23128,Vehicle,22689.01068452453,2025-08-23,2026-08-23,135
23470,19507,Vehicle,23422.081054637583,2025-07-10,2026-07-10,275
23471,8770,Property,15391.83538000138,2021-08-10,2022-08-10,493
23472,14066,Vehicle,17749.197492954667,2024-04-16,2025-04-16,196
23473,3387,Health,15650.840413847009,2023-12-09,2024-12-08,131
23474,19632,Vehicle,25821.98982991076,2022-06-23,2023-06-23,287
23475,5932,Health,10137.983106682144,2023-04-23,2024-04-22,339
23476,3377,Vehicle,17432.050685029993,2023-04-15,2024-04-14,306
23477,10143,Vehicle,16645.84104345439,2020-05-22,2021-05-22,431
23478,10374,Health,17873.93574985733,2023-09-29,2024-09-28,342
23479,5661,Vehicle,21185.87800859303,2024-02-25,2025-02-24,16
23480,7556,Health,20581.05745492567,2020-06-14,2021-06-14,215
23481,15374,Vehicle,22215.616236251262,2023-06-24,2024-06-23,189
23482,20981,Vehicle,21896.33273410595,2024-05-15,2025-05-15,256
23483,23821,Vehicle,14986.505417769433,2021-03-05,2022-03-05,110
23484,18913,Health,7965.908133979899,2022-10-24,2023-10-24,146
23485,16385,Health,15425.701301765785,2025-10-17,2026-10-17,297
23486,16053,Vehicle,23484.178819922883,2020-04-10,2021-04-10,10
23487,14231,Property,13004.857849639877,2025-05-16,2026-05-16,161
23488,18113,Health,11108.52322471306,2020-05-23,2021-05-23,312
23489,6049,Vehicle,5736.976547319526,2025-01-19,2026-01-19,346
23490,4629,Health,5000.0,2020-06-19,2021-06-19,446
23491,14491,Vehicle,13945.290395190346,2024-03-15,2025-03-15,288
23492,22996,Vehicle,8464.43331130438,2024-12-26,2025-12-26,52
23493,3057,Property,12158.873758959906,2025-03-10,2026-03-10,450
23494,7316,Property,15162.208727055851,2020-01-20,2021-01-19,358
23495,12726,Health,12359.154883047304,2023-09-26,2024-09-25,56
23496,7433,Vehicle,22211.193973251444,2021-01-04,2022-01-04,272
23497,447,Health,15492.744903907147,2023-07-06,2024-07-05,268
23498,18205,Vehicle,20806.956788815183,2022-04-10,2023-04-10,399
23499,14162,Vehicle,23488.9462059652,2020-12-28,2021-12-28,261
23500,3151,Property,8795.781643441947,2021-05-14,2022-05-14,335
23501,21930,Property,11385.8586850436,2020-08-17,2021-08-17,47
23502,22815,Property,5000.0,2021-06-16,2022-06-16,289
23503,240,Vehicle,21006.47584084117,2025-11-26,2026-11-26,300
23504,10576,Vehicle,18331.76824161267,2020-08-09,2021-08-09,348
23505,11086,Property,7073.793962229225,2024-09-11,2025-09-11,230
23506,13680,Vehicle,15006.287556568168,2024-11-21,2025-11-21,258
23507,17264,Vehicle,25190.013480838603,2020-10-27,2021-10-27,151
23508,22451,Health,13195.354173685297,2022-01-31,2023-01-31,63
23509,16761,Health,13892.476781067642,2022-05-27,2023-05-27,185
23510,23142,Vehicle,22605.6981385372,2020-11-15,2021-11-15,133
23511,11801,Vehicle,17472.913879469073,2021-07-09,2022-07-09,249
23512,21483,Vehicle,23813.576264689327,2025-09-11,2026-09-11,85
23513,18306,Vehicle,18513.78248384922,2022-11-29,2023-11-29,242
23514,18810,Vehicle,24559.181051513573,2023-02-13,2024-02-13,23
23515,17803,Vehicle,24662.732995404847,2022-03-14,2023-03-14,343
23516,18447,Vehicle,23610.310919739502,2025-12-10,2026-12-10,102
